,date,Country,Country_code,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,new_cases,tests_done,population,testing_rate,positivity_rate
4387,2021-12-20,Portugal,PT,EURO,56540,1282648,93,18888,56504.0,1291503.0,10352042,12475.8284404178,4.37505758794211
4388,2021-12-27,Portugal,PT,EURO,149550,1432198,114,19002,149545.0,1636410.0,10352042,15807.6058810426,9.13860218404923
4389,2022-01-03,Portugal,PT,EURO,236118,1668316,133,19135,235978.0,1638895.0,10352042,15831.6108068341,14.398603937409
4390,2022-01-10,Portugal,PT,EURO,264007,1932323,205,19340,263898.0,1389061.0,10352042,13418.2318812076,18.9983017304496
4391,2022-01-17,Portugal,PT,EURO,367358,2299681,281,19621,367268.0,2005898.0,10352042,19376.8340584399,18.3094055629947
4392,2022-01-24,Portugal,PT,EURO,405306,2704987,292,19913,405274.0,2014910.0,10352042,19463.8893466622,20.1137519789966
4393,2022-01-31,Portugal,PT,EURO,308062,3013049,355,20268,308032.0,1486474.0,10352042,14359.2346321624,20.7223267948178
4394,2022-02-07,Portugal,PT,EURO,169681,3182730,301,20569,169659.0,973435.0,10352042,9403.31385827067,17.4288986938008
4395,2022-02-14,Portugal,PT,EURO,105839,3288569,298,20867,105817.0,566884.0,10352042,5476.05969913955,18.6664291107175
4396,2022-02-21,Portugal,PT,EURO,80116,3368685,202,21069,80106.0,569618.0,10352042,5502.4699474751,14.0631089607421
4397,2022-02-28,Portugal,PT,EURO,82398,3451083,155,21224,82366.0,374155.0,10352042,3614.3110702217,22.0138712565648
4398,2022-03-07,Portugal,PT,EURO,85842,3536925,140,21364,85823.0,370975.0,10352042,3583.59249315256,23.134443021767
4399,2022-03-14,Portugal,PT,EURO,81477,3618402,127,21491,81455.0,360854.0,10352042,3485.82434267558,22.5728410936279
4400,2022-03-21,Portugal,PT,EURO,77148,3695550,158,21649,77132.0,337901.0,10352042,3264.09997177368,22.8268043006679
4401,2022-03-28,Portugal,PT,EURO,68162,3763712,151,21800,68148.0,321109.0,10352042,3101.89042896078,21.2227000800351
4402,2022-04-04,Portugal,PT,EURO,62897,3826609,152,21952,62891.0,283125.0,10352042,2734.96765179276,22.2131567328918
4403,2022-04-11,Portugal,PT,EURO,63637,3890246,145,22097,63631.0,251629.0,10352042,2430.7184997897,25.2876258300911
4404,2022-04-18,Portugal,PT,EURO,70068,3960314,127,22224,70065.0,276038.0,10352042,2666.50772862011,25.3823748904136
4405,2022-04-25,Portugal,PT,EURO,74057,4034371,128,22352,74050.0,283333.0,10352042,2736.97691721112,26.1353248650881
4406,2022-05-02,Portugal,PT,EURO,100901,4135272,131,22483,100907.0,241318.0,10352042,2331.11496263249,41.814949568619
4407,2022-05-09,Portugal,PT,EURO,160111,4295383,192,22675,160107.0,321695.0,10352042,3107.55114787981,49.7698130216509
4408,2022-05-16,Portugal,PT,EURO,190560,4485943,223,22898,190551.0,356917.0,10352042,3447.7931986752,53.3880425981391
4409,2022-05-23,Portugal,PT,EURO,175844,4661787,231,23129,175838.0,323226.0,10352042,3122.34050055052,54.4009454684957
4410,2022-05-30,Portugal,PT,EURO,165476,4827263,295,23424,165468.0,315275.0,10352042,3045.53439794777,52.4837047022441
4411,2022-06-06,Portugal,PT,EURO,118089,4945352,262,23686,118085.0,235863.0,10352042,2278.42004505005,50.0650801524614
4412,2022-06-13,Portugal,PT,EURO,100752,5046104,269,23955,100753.0,181797.0,10352042,1756.14627529525,55.4206065006573
4413,2022-06-20,Portugal,PT,EURO,75145,5121249,155,24110,75146.0,165989.0,10352042,1603.44210349997,45.2716746290417
4414,2022-06-27,Portugal,PT,EURO,66673,5187922,136,24246,66672.0,156222.0,10352042,1509.09356820616,42.6777278488305
4415,2022-07-04,Portugal,PT,EURO,53160,5241082,139,24385,53160.0,136494.0,10352042,1318.52247121872,38.9467668908523
4416,2022-07-11,Portugal,PT,EURO,36813,5277895,119,24504,36811.0,118024.0,10352042,1140.1035660404,31.1894191011998
4417,2022-07-18,Portugal,PT,EURO,30282,5308177,83,24587,30281.0,103808.0,10352042,1002.77800263948,29.1701988286067
4418,2022-07-25,Portugal,PT,EURO,22110,5330287,70,24657,22107.0,92620.0,10352042,894.702706963515,23.8684949255021
4419,2022-08-01,Portugal,PT,EURO,19202,5349489,70,24727,19201.0,83943.0,10352042,810.883495256298,22.8738548777146
4420,2022-08-08,Portugal,PT,EURO,17633,5367122,57,24784,17632.0,81688.0,10352042,789.100353340916,21.5845656644795
4421,2022-08-15,Portugal,PT,EURO,16001,5383123,40,24824,15995.0,76132.0,10352042,735.42978283898,21.0095623390953
4422,2022-08-22,Portugal,PT,EURO,17870,5400993,45,24869,17871.0,82769.0,10352042,799.542737558445,21.5914170764417
4423,2022-08-29,Portugal,PT,EURO,16575,5417568,48,24917,16574.0,83623.0,10352042,807.792317689592,19.8199060067206
4424,2022-09-05,Portugal,PT,EURO,15909,5433477,39,24956,15908.0,85107.0,10352042,822.127653655192,18.6917644847075
4425,2022-09-12,Portugal,PT,EURO,17355,5450832,41,24997,17354.0,88420.0,10352042,854.131001400497,19.6267812712056
4426,2022-09-19,Portugal,PT,EURO,19259,5470091,42,25039,19258.0,94746.0,10352042,915.239717922319,20.3259240495641
4427,2022-09-26,Portugal,PT,EURO,17513,5487604,50,25089,17513.0,93757.0,10352042,905.686047255218,18.679138624316
4428,2022-10-03,Portugal,PT,EURO,6467,5494071,42,25131,6467.0,69088.0,10352042,667.385236651861,9.36052570634553
4429,2022-10-10,Portugal,PT,EURO,7052,5501123,47,25178,7051.0,72791.0,10352042,703.155957056588,9.68663708425492
4430,2022-10-17,Portugal,PT,EURO,7736,5508859,50,25228,7734.0,77632.0,10352042,749.919677682915,9.9623866446826
4431,2022-10-24,Portugal,PT,EURO,5806,5514665,61,25289,5806.0,60509.0,10352042,584.512698074447,9.59526681981193
4432,2022-10-31,Portugal,PT,EURO,5304,5519969,49,25338,5304.0,63131.0,10352042,609.841034261646,8.40157767182525
4433,2022-11-07,Portugal,PT,EURO,6060,5526029,55,25393,6061.0,68026.0,10352042,657.126391102355,8.90982859494899
4434,2022-11-14,Portugal,PT,EURO,6093,5532122,48,25441,6093.0,68247.0,10352042,659.261235609361,8.92786496109719
4435,2022-11-21,Portugal,PT,EURO,5126,5537248,60,25501,5125.0,64122.0,10352042,619.414024788539,7.99257665075949
4436,2022-11-28,Portugal,PT,EURO,3963,5541211,69,25570,3964.0,57527.0,10352042,555.706787124705,6.89067742103708
4437,2022-12-05,Portugal,PT,EURO,3370,5544581,73,25643,3369.0,42109.0,10352042,406.769987988843,8.00066494098649
4438,2022-12-12,Portugal,PT,EURO,3445,5548026,71,25714,3445.0,35276.0,10352042,340.763687009771,9.7658464678535
4439,2022-12-19,Portugal,PT,EURO,2542,5550568,59,25773,2542.0,28078.0,10352042,271.231511618674,9.0533513783033
4440,2022-12-26,Portugal,PT,EURO,2401,5552969,50,25823,2401.0,24562.0,10352042,237.26719810449,9.77526260076541
4441,2023-01-02,Portugal,PT,EURO,2154,5555123,61,25884,2154.0,27367.0,10352042,264.363301462649,7.87079329119012
4442,2023-01-09,Portugal,PT,EURO,1851,5556974,58,25942,1851.0,23518.0,10352042,227.182231293111,7.87056722510418
4443,2023-01-16,Portugal,PT,EURO,1333,5558307,64,26006,1332.0,20897.0,10352042,201.863555035808,6.37412068717998
4444,2023-01-23,Portugal,PT,EURO,1242,5559549,33,26039,1242.0,16705.0,10352042,161.369128911958,7.43489973061958
4445,2023-01-30,Portugal,PT,EURO,1074,5560623,27,26066,1074.0,15284.0,10352042,147.642368529803,7.02695629416383
4446,2023-02-06,Portugal,PT,EURO,1646,5562269,52,26118,1646.0,16074.0,10352042,155.273713147609,10.2401393554809
4447,2023-02-13,Portugal,PT,EURO,1544,5563813,57,26175,1544.0,15339.0,10352042,148.173664674081,10.0658452311102
4448,2023-02-20,Portugal,PT,EURO,1567,5565380,53,26228,1567.0,15506.0,10352042,149.786872966706,10.1057655101251
4449,2023-02-27,Portugal,PT,EURO,1585,5566965,49,26277,1585.0,14874.0,10352042,143.681797272461,10.6561785666263
4450,2023-03-06,Portugal,PT,EURO,1609,5568574,42,26319,1609.0,14623.0,10352042,141.257154868576,11.0032141147507
4451,2023-03-13,Portugal,PT,EURO,1736,5570310,57,26376,1736.0,15053.0,10352042,145.410924723837,11.532584866804
4452,2023-03-20,Portugal,PT,EURO,1615,5571925,45,26421,1615.0,13219.0,10352042,127.694613294652,12.2172630304864
4453,2023-03-27,Portugal,PT,EURO,1568,5573493,44,26465,1568.0,14822.0,10352042,143.179480917871,10.5788692484145
4454,2023-04-03,Portugal,PT,EURO,1344,5574837,30,26495,1344.0,12076.0,10352042,116.653313423574,11.1295130838026
4455,2023-04-10,Portugal,PT,EURO,1754,5576591,36,26531,1754.0,13575.0,10352042,131.133548337613,12.9208103130755
4456,2023-04-17,Portugal,PT,EURO,1510,5578101,39,26570,1510.0,10827.0,10352042,104.588060983524,13.9466149441212
4457,2023-04-24,Portugal,PT,EURO,1309,5579410,34,26604,1309.0,8686.0,10352042,83.9061510762804,15.0702279530279
4458,2023-05-01,Portugal,PT,EURO,1379,5580789,50,26654,1379.0,8595.0,10352042,83.0270974557483,16.044211751018
4459,2023-05-08,Portugal,PT,EURO,1333,5582122,24,26678,1333.0,7985.0,10352042,77.1345402192147,16.6938008766437
4460,2023-05-15,Portugal,PT,EURO,1618,5583740,42,26720,1618.0,8178.0,10352042,78.9989066891344,19.7847884568354
4461,2023-05-22,Portugal,PT,EURO,2082,5585822,36,26756,2082.0,9785.0,10352042,94.5224140319369,21.2774655084313
4462,2023-05-29,Portugal,PT,EURO,1758,5587580,46,26802,1758.0,8464.0,10352042,81.761646639378,20.7703213610586
4463,2023-06-05,Portugal,PT,EURO,1255,5588835,40,26842,1255.0,7598.0,10352042,73.3961473494794,16.5175046064754
4464,2023-06-12,Portugal,PT,EURO,1123,5589958,45,26887,1122.0,6896.0,10352042,66.6148765625178,16.2703016241299
4465,2023-06-19,Portugal,PT,EURO,1096,5591054,26,26913,1096.0,6941.0,10352042,67.0495734078359,15.7902319550497
4466,2023-06-26,Portugal,PT,EURO,1029,5592083,27,26940,1029.0,6219.0,10352042,60.0751040229551,16.5460684997588
4467,2023-07-03,Portugal,PT,EURO,1253,5593336,30,26970,1253.0,6073.0,10352042,58.6647542581454,20.6323069323234
4468,2023-07-10,Portugal,PT,EURO,1400,5594736,23,26993,1400.0,6252.0,10352042,60.3938817095217,22.3928342930262
4469,2023-07-17,Portugal,PT,EURO,1379,5596115,31,27024,1379.0,6170.0,10352042,59.6017674580532,22.3500810372771
4470,2023-07-24,Portugal,PT,EURO,1837,5597952,37,27061,1837.0,0.0,10352042,0.0,0.0
4471,2023-07-31,Portugal,PT,EURO,1713,5599665,45,27106,1713.0,6759.0,10352042,65.2914661667717,25.3439857967155
4472,2023-08-07,Portugal,PT,EURO,2386,5602051,33,27139,2386.0,7774.0,10352042,75.0962950111678,30.6920504244919
4473,2023-08-14,Portugal,PT,EURO,3172,5605223,52,27191,3172.0,8495.0,10352042,82.0611044661527,37.3396115361978
4474,2023-08-21,Portugal,PT,EURO,4332,5609555,73,27264,4332.0,10599.0,10352042,102.385596967246,40.8717803566374
4475,2023-08-28,Portugal,PT,EURO,4165,5613720,54,27318,4165.0,0.0,10352042,0.0,0.0
4476,2023-09-04,Portugal,PT,EURO,3980,5617700,56,27374,3980.0,11363.0,10352042,109.765783407757,35.0259614538414
4477,2023-09-11,Portugal,PT,EURO,3231,5620931,60,27434,3231.0,10508.0,10352042,101.506543346714,30.7480015226494
4478,2023-09-18,Portugal,PT,EURO,2583,5623514,68,27502,2583.0,9992.0,10352042,96.5220195203999,25.8506805444355
4479,2023-09-25,Portugal,PT,EURO,2649,5626163,42,27544,2649.0,11029.0,10352042,106.539366822507,24.0184966905431
4480,2023-10-02,Portugal,PT,EURO,1903,5628066,37,27581,1903.0,9033.0,10352042,87.2581467501774,21.0671980515886
4481,2023-10-09,Portugal,PT,EURO,1734,5629800,53,27634,1731.0,9166.0,10352042,88.5429174263397,18.8850098188959
4482,2023-10-16,Portugal,PT,EURO,1085,5630885,40,27674,1082.0,7498.0,10352042,72.4301543598838,14.4305148039477
4483,2023-10-23,Portugal,PT,EURO,744,5631629,28,27702,731.0,6359.0,10352042,61.427494208389,11.4955181632332
4484,2023-10-30,Portugal,PT,EURO,618,5632247,20,27722,617.0,6210.0,10352042,59.9881646538915,9.93558776167472
4485,2023-11-06,Portugal,PT,EURO,695,5632942,16,27738,694.0,0.0,10352042,0.0,0.0
4486,2023-11-13,Portugal,PT,EURO,689,5633631,26,27764,692.0,0.0,10352042,0.0,0.0
4487,2023-11-20,Portugal,PT,EURO,770,5634401,19,27783,778.0,0.0,10352042,0.0,0.0
4488,2020-01-06,Romania,RO,EURO,0,0,0,0,0.0,2.0,19042455,0.0105028474532302,0.0
4489,2020-01-13,Romania,RO,EURO,0,0,0,0,0.0,4.0,19042455,0.0210056949064603,0.0
4490,2020-01-20,Romania,RO,EURO,0,0,0,0,0.0,0.0,19042455,0.0,0.0
4491,2020-01-27,Romania,RO,EURO,0,0,0,0,0.0,0.0,19042455,0.0,0.0
4492,2020-02-03,Romania,RO,EURO,0,0,0,0,0.0,0.0,19042455,0.0,0.0
4493,2020-02-10,Romania,RO,EURO,0,0,0,0,0.0,1.0,19042455,0.00525142372661508,0.0
4494,2020-02-17,Romania,RO,EURO,0,0,0,0,0.0,29.0,19042455,0.152291288071837,0.0
4495,2020-02-24,Romania,RO,EURO,4,4,0,0,0.0,4.0,19042455,0.0210056949064603,0.0
4496,2020-03-02,Romania,RO,EURO,11,15,0,0,3.0,6.0,19042455,0.0315085423596905,50.0
4497,2020-03-09,Romania,RO,EURO,124,139,0,0,14.0,29.0,19042455,0.152291288071837,48.2758620689655
4498,2020-03-16,Romania,RO,EURO,228,367,0,0,177.0,929.0,19042455,4.87857264202541,19.0527448869752
4499,2020-03-23,Romania,RO,EURO,1085,1452,37,37,407.0,456.0,19042455,2.39464921933648,89.2543859649123
4500,2020-03-30,Romania,RO,EURO,2161,3613,109,146,1409.0,1684.0,19042455,8.8433975556198,83.6698337292162
4501,2020-04-06,Romania,RO,EURO,2377,5990,145,291,2210.0,2794.0,19042455,14.6724778921625,79.0980672870437
4502,2020-04-13,Romania,RO,EURO,2428,8418,130,421,2541.0,3825.0,19042455,20.0866957543027,66.4313725490196
4503,2020-04-20,Romania,RO,EURO,2217,10635,180,601,2469.0,4257.0,19042455,22.3553108042004,57.9985905567301
4504,2020-04-27,Romania,RO,EURO,2097,12732,170,771,2411.0,4596.0,19042455,24.1355434475229,52.4586597040905
4505,2020-05-04,Romania,RO,EURO,2399,15131,168,939,2237.0,6407.0,19042455,33.6458718164228,34.9149367878882
4506,2020-05-11,Romania,RO,EURO,1573,16704,155,1094,1784.0,6487.0,19042455,34.065985714552,27.5011561584708
4507,2020-05-18,Romania,RO,EURO,1153,17857,82,1176,1461.0,5599.0,19042455,29.4027214453178,26.0939453473835
4508,2020-05-25,Romania,RO,EURO,1276,19133,83,1259,1398.0,5028.0,19042455,26.4041584974206,27.8042959427208
4509,2020-06-01,Romania,RO,EURO,1157,20290,59,1318,1134.0,4276.0,19042455,22.4550878550061,26.5201122544434
4510,2020-06-08,Romania,RO,EURO,1389,21679,76,1394,1250.0,3961.0,19042455,20.8008893811223,31.5576874526635
4511,2020-06-15,Romania,RO,EURO,2051,23730,106,1500,1692.0,5034.0,19042455,26.4356670397803,33.611442193087
4512,2020-06-22,Romania,RO,EURO,2292,26022,89,1589,2017.0,5167.0,19042455,27.1341063954201,39.0361912134701
4513,2020-06-29,Romania,RO,EURO,2560,28582,142,1731,2430.0,5714.0,19042455,30.0066351738786,42.5271263563178
4514,2020-07-06,Romania,RO,EURO,3497,32079,140,1871,2736.0,5165.0,19042455,27.1236035479669,52.97192642788
4515,2020-07-13,Romania,RO,EURO,4612,36691,138,2009,4038.0,6818.0,19042455,35.8042069680616,59.2255793487826
4516,2020-07-20,Romania,RO,EURO,6987,43678,156,2165,5778.0,8466.0,19042455,44.4585532695233,68.2494684620836
4517,2020-07-27,Romania,RO,EURO,8433,52111,214,2379,8133.0,12587.0,19042455,66.099670446904,64.6142845793279
4518,2020-08-03,Romania,RO,EURO,8512,60623,280,2659,8303.0,14722.0,19042455,77.3114601032272,56.3985871484853
4519,2020-08-10,Romania,RO,EURO,8751,69374,295,2954,8368.0,18128.0,19042455,95.1978093160782,46.1606354810238
4520,2020-08-17,Romania,RO,EURO,8170,77544,279,3233,8157.0,19250.0,19042455,101.08990673734,42.374025974026
4521,2020-08-24,Romania,RO,EURO,8289,85833,306,3539,8021.0,15789.0,19042455,82.9147292195255,50.8011907023877
4522,2020-08-31,Romania,RO,EURO,8031,93864,311,3850,8139.0,14451.0,19042455,75.8883242733146,56.321361843471
4523,2020-09-07,Romania,RO,EURO,8522,102386,277,4127,8387.0,16193.0,19042455,85.036304405078,51.7939850552708
4524,2020-09-14,Romania,RO,EURO,9164,111550,275,4402,8406.0,13997.0,19042455,73.5041779014313,60.0557262270487
4525,2020-09-21,Romania,RO,EURO,9685,121235,285,4687,9795.0,15255.0,19042455,80.1104689495131,64.2084562438545
4526,2020-09-28,Romania,RO,EURO,12830,134065,260,4947,10722.0,16913.0,19042455,88.8173294882409,63.3950215810323
4527,2020-10-05,Romania,RO,EURO,18338,152403,411,5358,14143.0,19500.0,19042455,102.402762668994,72.5282051282051
4528,2020-10-12,Romania,RO,EURO,24065,176468,454,5812,21397.0,27291.0,19042455,143.316604923052,78.403136565168
4529,2020-10-19,Romania,RO,EURO,29325,205793,506,6318,26115.0,33734.0,19042455,177.151527993633,77.4144779747436
4530,2020-10-26,Romania,RO,EURO,35546,241339,650,6968,30747.0,39311.0,19042455,206.438718116965,78.2147490524281
4531,2020-11-02,Romania,RO,EURO,55660,296999,825,7793,41857.0,64028.0,19042455,336.23815836771,65.3729618291997
4532,2020-11-09,Romania,RO,EURO,56186,353185,1020,8813,53582.0,199143.0,19042455,1045.78427518931,26.9062934675083
4533,2020-11-16,Romania,RO,EURO,59623,412808,1103,9916,56981.0,211170.0,19042455,1108.94314834931,26.9834730312071
4534,2020-11-23,Romania,RO,EURO,53174,465982,1129,11045,57962.0,203996.0,19042455,1071.26943453457,28.4133022216122
4535,2020-11-30,Romania,RO,EURO,42363,508345,1141,12186,51773.0,194781.0,19042455,1022.87756489381,26.5801079160698
4536,2020-12-07,Romania,RO,EURO,43555,551900,1078,13264,42839.0,155328.0,19042455,815.693144607667,27.5797023073754
4537,2020-12-14,Romania,RO,EURO,36044,587944,1032,14296,40758.0,171027.0,19042455,898.135245691798,23.831324878528
4538,2020-12-21,Romania,RO,EURO,25816,613760,812,15108,33674.0,153394.0,19042455,805.536891120394,21.952618746496
4539,2020-12-28,Romania,RO,EURO,23635,637395,811,15919,23896.0,113824.0,19042455,597.738054258235,20.9938150126511
4540,2021-01-04,Romania,RO,EURO,30807,668202,673,16592,24961.0,109562.0,19042455,575.356486335402,22.7825340902868
4541,2021-01-04,Romania,RO,EURO,30807,668202,673,16592,29408.0,200481.0,19042455,1052.81068013552,14.6687217242532
4542,2021-01-11,Romania,RO,EURO,23286,691488,572,17164,20757.0,176013.0,19042455,924.3188443927,11.7928789350787
4543,2021-01-18,Romania,RO,EURO,17706,709194,558,17722,17384.0,173182.0,19042455,909.452063822653,10.0379947107667
4544,2021-01-25,Romania,RO,EURO,17724,726918,542,18264,17240.0,183182.0,19042455,961.966301088804,9.41140505071459
4545,2021-02-01,Romania,RO,EURO,16425,743343,545,18809,16659.0,182563.0,19042455,958.715669802029,9.12506915420978
4546,2021-02-08,Romania,RO,EURO,16748,760091,516,19325,16497.0,180707.0,19042455,948.969027365432,9.12914275595301
4547,2021-02-15,Romania,RO,EURO,17185,777276,470,19795,18404.0,197638.0,19042455,1037.88088248075,9.3119744178751
4548,2021-02-22,Romania,RO,EURO,21888,799164,492,20287,23065.0,201938.0,19042455,1060.4620045052,11.4218225395914
4549,2021-03-01,Romania,RO,EURO,25831,824995,567,20854,27211.0,207116.0,19042455,1087.65387656161,13.1380482434964
4550,2021-03-08,Romania,RO,EURO,30331,855326,585,21439,32560.0,217662.0,19042455,1143.03539118249,14.9589730867124
4551,2021-03-15,Romania,RO,EURO,37522,892848,693,22132,38122.0,228500.0,19042455,1199.95032153155,16.6835886214442
4552,2021-03-22,Romania,RO,EURO,39331,932179,865,22997,39494.0,235791.0,19042455,1238.2384519223,16.7495790763854
4553,2021-03-29,Romania,RO,EURO,38045,970224,976,23973,37266.0,237413.0,19042455,1246.75626120687,15.6966973164907
4554,2021-04-05,Romania,RO,EURO,32641,1002865,1033,25006,30083.0,228545.0,19042455,1200.18663559924,13.1628344527336
4555,2021-04-12,Romania,RO,EURO,24174,1027039,1066,26072,22124.0,214978.0,19042455,1128.94056990026,10.2912856199239
4556,2021-04-19,Romania,RO,EURO,17683,1044722,1195,27267,16106.0,206291.0,19042455,1083.32145198715,7.80741767697088
4557,2021-04-26,Romania,RO,EURO,11850,1056572,927,28194,10402.0,168146.0,19042455,883.00589393542,6.18629048564938
4558,2021-05-03,Romania,RO,EURO,8682,1065254,709,28903,8313.0,199472.0,19042455,1047.51199359536,4.16750220582337
4559,2021-05-10,Romania,RO,EURO,6080,1071334,582,29485,5399.0,201072.0,19042455,1055.91427155795,2.68510782207369
4560,2021-05-17,Romania,RO,EURO,3902,1075236,400,29885,3389.0,187419.0,19042455,984.216583418472,1.80824782972911
4561,2021-05-24,Romania,RO,EURO,2190,1077426,362,30247,1922.0,184864.0,19042455,970.79919579697,1.03968322658819
4562,2021-05-31,Romania,RO,EURO,1316,1078742,478,30725,1224.0,171668.0,19042455,901.501408300558,0.713004170841392
4563,2021-06-07,Romania,RO,EURO,915,1079657,1079,31804,841.0,177612.0,19042455,932.715870931558,0.47350404251965
4564,2021-06-14,Romania,RO,EURO,546,1080203,504,32308,476.0,181662.0,19042455,953.984137024349,0.262025079543328
4565,2021-06-21,Romania,RO,EURO,381,1080584,869,33177,393.0,164234.0,19042455,862.462324316901,0.239292716489886
4566,2021-06-28,Romania,RO,EURO,334,1080918,748,33925,298.0,161930.0,19042455,850.36304405078,0.184030136478725
4567,2021-07-05,Romania,RO,EURO,292,1081210,291,34216,305.0,159459.0,19042455,837.386776022314,0.191271737562634
4568,2021-07-12,Romania,RO,EURO,378,1081588,36,34252,431.0,163348.0,19042455,857.80956289512,0.263853858020912
4569,2021-07-19,Romania,RO,EURO,595,1082183,15,34267,703.0,168203.0,19042455,883.305225087837,0.417947361224235
